YEAR,ECO10,ECO3,HUC4,AG_TOT,ANC,CA,CL,COND,DOC,FOR_TOT,Sodium,NH4,NO3,NTL,PH,SIO2,TSS,TURB,URB_TOT
2000,MT-NROCK,MT,1706,0,269.6,120.9,8.2,30.24,1.66,79.98,57.6,0.4,0,60,7.56,9.35,1.3,0.264,0.37
2000,MT-NROCK,MT,1705,0,1719.7,1454.9,16.9,199.3,0.76,81.11,180.1,0,13.6,214,8.21,24.25,5.8,0.268,0
2000,MT-NROCK,MT,1706,0,207.4,96.9,7.3,23.88,1.23,97.03,77.2,0.2,0,81,7.47,14.52,4.1,0.343,0
2000,MT-NROCK,MT,1706,0,153,91.3,6.5,18.29,1.13,45.12,17.9,0.4,2.9,68,7.39,4.72,0.8,0.111,0
2000,MT-NROCK,MT,1705,0,982,667.7,14.4,98.38,0.88,40.62,192.6,0.2,2.9,98,7.72,17.45,10.6,0.45,0
2000,MT-NROCK,MT,1706,1.97,1373.4,979.9,56.4,161.7,1.44,53.44,330,0.4,0,150,8.68,12.82,2.6,0.432,0.04
2001,MT-SROCK,MT,1019,0.05,151.7,109.4,28.2,25.09,3.2,67.89,66.6,1.9,6.4,229,7.24,5.63,0.2,1.19,0.14
2000,MT-NROCK,MT,1705,0.38,679.3,528.2,14.9,70.65,1.92,40.95,139.7,0.6,4.3,173,8.1,12.45,2.6,0.327,0.02
2000,MT-NROCK,MT,1701,4.49,1625.3,1198.5,14.9,168.3,1.44,68.73,52.5,0.6,0,101,8.54,4.63,0.4,0.456,0.31
2000,MT-NROCK,MT,1701,0,1357.7,821.4,5.9,136.7,0.64,70,35,0.3,0,44,8.15,5.75,1.2,0.086,0
2000,PL-RANGE,PL,1010,8.13,2377.1,1948.4,191.2,460.9,2.6,18.18,1506.9,0.9,3.6,338,8.74,7.52,33.6,4.55,0.27
2000,PL-RANGE,PL,1006,57.08,10242.9,841.4,329.4,1416,13.03,1.89,12579.5,1.6,0,1015,9.34,0.56,6.4,1.56,0
2001,MT-SROCK,MT,1405,0.89,1054.7,870.7,14.9,127.6,2.39,85.8,124.6,0.4,0,150,8.72,10.79,0.8,0.362,0
2000,PL-RANGE,PL,1006,73.15,10656,1358.4,505.5,1629,10.34,0.97,13036.2,1,0,810,8.79,4.41,21.6,6.12,0.1
2000,PL-RANGE,PL,1006,63.84,9494.9,1091,146.4,1064,4.54,1.94,9852.2,0.3,0,363,8.26,13.02,10.8,1.87,0.04
2000,PL-RANGE,PL,1010,7.97,2297.7,2036.1,183.9,450.9,2.45,17.43,1515.2,0.5,2.1,276,8.71,7.79,27,5.43,0.26
2000,PL-NCULT,PL,902,71.49,4460.3,3717.6,430.4,848.2,8.58,5.63,2472.4,1.2,2.9,954,8.56,28.29,40.3,15.5,0.4
2001,MT-SROCK,MT,1403,0.56,2305.8,2147.5,27.1,304.7,1.91,78.5,220.2,0.3,0,95,8.31,5.73,3.1,1.91,0
2000,PL-RANGE,PL,1013,69.78,5561.3,3704.8,320.1,1658,9.18,0,10326.3,2,2.9,686,8.43,1.93,17.7,2.8,0.88
2000,PL-NCULT,PL,901,71.44,4087.3,3403.7,709.1,1051,11.93,0.15,4046.2,16.6,22.1,1846,8.06,12.48,34.6,16.6,0.52
2000,PL-RANGE,PL,1013,45.91,7917.3,8171.3,229.9,1939,15.73,0,7061.3,5.4,5,1128,8.09,13.97,68.7,3.34,0.54
2000,PL-RANGE,PL,1013,42.08,6254.9,2711.2,150.3,1293,8.1,0,10382.9,1.9,2.1,569,8.56,4.02,2,2.32,0.66
2000,PL-NCULT,PL,1016,69.58,6581,4724.8,820.5,1284,13.77,0.95,4318,19.3,91.4,3483,8.35,15.68,301.9,29.7,0.41
2000,PL-NCULT,PL,902,93.17,2413.2,3158.3,19232.3,2631,5.21,4.68,18186.4,19.8,22.8,5133,7.76,11.6,390.7,180,0.64
2000,PL-NCULT,PL,902,90.24,5656.2,5656,631,948.5,6.51,1.17,1955.8,5.7,88.5,2054,8.21,25.13,109.3,4.74,0.76
2000,PL-NCULT,PL,902,91.81,4534.4,4106.1,290,713,4.02,1.08,1262.6,3.6,18.6,855,8.11,22.54,9.5,2.6,0.31
2000,PL-NCULT,PL,902,91.61,4308.3,3879.2,336.2,711,4.09,1.39,1154.7,2.8,11.4,634,8.01,22.2,9.2,1.38,0.31
2000,PL-NCULT,PL,902,89.48,5747.5,5224.4,517.9,923.7,9.3,0.73,2395.5,8.1,22.8,1200,8.08,31.93,20.6,4.25,0.53
2000,PL-NCULT,PL,902,95.67,4930.2,6414.6,492.5,1170,9.66,0.31,2856.8,6.3,17.1,1420,8.13,25.33,165.9,8.45,0.6
2000,PL-NCULT,PL,901,59.78,6777.2,5657.3,702.3,1532,7.24,0.31,7321.3,12.5,3.6,623,7.75,26.29,6.2,11.5,0.49
2000,PL-NCULT,PL,901,69.9,6343.8,3404.4,2778,1717,14.15,0.24,10082.7,6,10.7,1935,8.23,12.23,18.7,7.18,1.01
2000,PL-NCULT,PL,901,70.9,5647.2,2805.5,2355.5,1410,15.04,0.21,8037,15.1,8.6,2096,8.44,12.79,22,9.29,1.07
2000,PL-NCULT,PL,901,28.58,5709.6,2943.7,146.4,653.3,21.92,50.07,383.2,1.7,4.3,1745,7.87,17.41,17.4,2.99,1.2
2000,PL-NCULT,PL,901,69.96,5631.4,2890.4,3350,1751,15.02,0.23,11792.2,6.4,13.6,2144,8.56,14.53,18,7.05,1.01
2000,XE-SOUTH,XE,1606,0,1270.1,692.8,189.8,163,1.54,36.54,578.7,1,10,773,7.91,56.1,188.1,1.91,0
2000,XE-NORTH,XE,1604,0,2206.5,2792.1,712.5,595.1,2.72,1.73,2039.7,3.4,3.6,764,7.91,50.63,46.5,3.49,0
2000,XE-NORTH,XE,1604,7.8,4326.2,3179.9,388.1,503.5,2.07,8.35,1442.2,0.5,2.9,194,8.07,28.4,15.9,4.2,0
2000,XE-NORTH,XE,1604,0,822.5,423.8,128.6,112,1.51,0.1,468.5,1.2,0,271,7.9,33.53,27.4,8.55,0
2000,XE-SOUTH,XE,1604,1.41,3895.4,2213.9,625,507.5,2.95,8.79,1932.6,1.1,2.9,501,7.83,45.18,17.2,3.63,0
2000,XE-SOUTH,XE,1501,0.51,2888.5,1969.3,462.9,341.6,1.23,46.92,852.4,1.8,3.6,575,8.13,43.94,35.4,0.456,0
2000,XE-SOUTH,XE,1606,0.7,5117.5,4471.4,764.1,789.1,1.55,46.71,1009.8,2,87.1,1590,7.76,21.68,15.7,1.89,0.39
2001,XE-NORTH,XE,1604,4.43,2940.7,1151.6,562.7,428.3,5.95,0.8,2333,1.8,2.1,836,9.27,14.87,6.1,5.51,0.24
2000,MT-PNW,MT,1710,8.92,757.1,393.8,57.8,88.68,1.52,76.8,241.8,3.4,15.7,464,7.94,29.93,5,1.53,1.36
2000,MT-PNW,MT,1710,0,409.4,285.5,120.4,61,1.28,94.88,205,1.2,5,153,7.37,15.04,4.8,0.56,0.03
2000,MT-PNW,MT,1710,0,258.1,145.2,77,45.07,1.29,99,176.6,0.9,10.7,250,7.18,12.17,2.4,0.198,0
2000,MT-NROCK,MT,1707,0,621,333.7,9.9,63.71,0.98,66.99,146.5,0.2,0,35,7.66,32.64,0,0.164,0
2000,MT-PNW,MT,1710,0,309.1,164.7,79.5,48.02,1.47,94.08,177,0.6,11.4,228,7.46,14.55,1.1,0.37,0
2000,MT-PNW,MT,1707,0.1,575,192,24.5,70.03,1,81.37,231.8,0.6,2.9,163,8.02,19.06,6.4,0.551,0.44
2000,MT-NROCK,MT,1705,0.7,3488.4,3852.8,87.7,517,1.74,11.9,772,0.6,22.1,520,8.34,36.2,12.8,1.77,0
2000,MT-NROCK,MT,1707,0,2791.4,1783.7,23.7,274.6,1.16,86.6,258.8,0.4,2.9,250,8.23,29.93,0.5,0.102,0
2000,MT-NROCK,MT,1707,0,552.2,272,11.8,58,0.64,98.57,122.3,0.4,0,25,7.66,29.76,3.2,0.196,0
2000,MT-NROCK,MT,1707,1.7,2935.4,1211,83.5,295.6,2.34,56.23,949.6,0.6,2.1,303,8.59,24.27,24.4,0.804,0.03
2000,MT-NROCK,MT,1707,0,4881.8,4626.8,75,608.1,1.5,53.1,411,0.5,2.1,105,7.92,27.22,3.8,0.244,0
2000,MT-NROCK,MT,1707,0,4058.6,2111.4,107.2,394,1.52,47.57,1330.1,0.2,0,125,8.52,28.73,3.4,2.13,0
2000,MT-PNW,MT,1707,0,354.8,161.9,21.4,38.91,0.75,66.51,99.4,0.2,0,74,7.45,18.3,0.1,0.172,0
2000,MT-NROCK,MT,1707,0,727,297.8,11.8,75.78,0.77,94.46,168.4,0.4,0,39,7.72,38.66,1,0.347,0
2000,MT-PNW,MT,1707,0,884.1,406.5,33.3,101.5,0.62,91.54,181.3,0.4,2.9,63,7.78,30.09,0.8,0.221,0.47
2000,XE-NORTH,XE,1707,0,2915.3,1607.7,136,292.3,2.78,49.79,910.2,1.2,2.1,339,8.99,43.5,2.9,0.902,0
2000,MT-NROCK,MT,1707,0,727,305.5,12.1,74.57,0.78,95.03,166.3,0.4,0,46,7.97,39.51,1.3,0.43,0
2000,XE-NORTH,XE,1707,0,2939.7,1279.2,116.5,291.4,1.65,3.73,723.2,0.8,2.9,164,8.41,56.79,2.7,0.175,0.04
2001,MT-NROCK,MT,1706,0,1013.4,465.9,10.4,102.6,1.66,90.25,203.4,0.6,0,185,7.86,38.61,9,4.39,0
2000,XE-NORTH,XE,1707,1.63,2731.8,1302,154.6,295.3,1.32,0.16,687.3,0.9,27.1,570,8.13,46.72,6.4,0.27,0.15
2000,MT-NROCK,MT,1707,0,1365.9,608.2,22.6,135.3,1.06,89.52,377.5,0.6,2.1,200,7.81,48.78,10,1.17,0
2000,MT-NROCK,MT,1707,0,2034.7,1045.7,28.2,188,0.81,90.55,560.9,0.3,0,79,8.31,28.31,9.5,0.729,0
2000,MT-NROCK,MT,1707,4.55,1111.2,365.8,57.5,119.3,0.93,46.33,446.6,0.8,11.4,269,8.86,33.07,3.3,0.405,0.44
2000,MT-NROCK,MT,1707,10.1,2733,1108.4,54.7,255.6,2.45,49.28,782.7,0.6,0,260,9.08,34.07,3.5,0.471,0.03
2001,MT-NROCK,MT,1706,0,707.4,340.3,15.5,76.69,1.88,28.51,158.5,0.4,13.6,254,7.15,39.78,0.1,4.26,0
2000,PL-RANGE,PL,1014,15.09,5657.8,2819.7,242.3,593.9,4.26,3.97,3023.9,1,28.6,1468,8.5,49.34,263,155,0
2000,MT-NROCK,MT,1012,0,4865,2653.7,93.4,427.4,1.92,88.8,75.9,0.9,5.7,209,8.64,8.4,6.9,2.05,0
2000,PL-RANGE,PL,1013,47.42,6749.4,2023.2,117.6,732.3,9.43,0.06,4316.5,1.5,2.1,771,8.43,10.84,2.4,1.38,0.03
2000,PL-NCULT,PL,702,89.29,4461.2,4922.3,206.5,856,11.16,2.07,634.3,10.4,161.3,3475,8.37,16.12,0.3,2.17,0.11
2000,PL-RANGE,PL,1015,14.59,3738.2,1990.4,77.3,371.4,4.41,0.41,995.2,1.7,14.3,920,8.32,49.35,65.4,10.9,0
2000,PL-RANGE,PL,1014,19.98,3914.8,13747.5,954.8,3607,8.92,1.81,19193.6,1.1,0,964,8.01,7.68,10.7,4.6,0
2000,PL-RANGE,PL,1012,18.8,6194.2,12844.5,574.8,2406,7.86,21.49,5200.4,5.4,3.6,718,7.98,8.4,10.7,2.47,0
2000,PL-NCULT,PL,1016,76.88,6529.1,5377.9,2499.9,1682,14.22,0.92,7052.6,2.7,0,2490,8.58,10.34,169.3,21.4,0.35
2000,PL-RANGE,PL,1014,91.1,3060.9,10898.5,7889.2,4686,14.01,0.32,23771.4,4.5,0,15625,8.02,2.45,234.8,116,0.36
2000,PL-RANGE,PL,1014,16.27,5700.5,1990.2,183.3,587.1,4.94,0.4,3813.6,1.6,3.6,525,7.72,30.75,3,0.649,0.5
2000,PL-RANGE,PL,1013,86.88,1942.8,3184.9,385.9,1036,12.49,0.01,4065.6,2.2,0,1135,9.88,0.41,5.9,1.18,0
2000,PL-RANGE,PL,1013,39.45,8445.4,4454.6,856.6,1779,18.05,0.34,9617.3,2.6,4.3,3070,8.84,16.43,97.6,48.6,0.22
2000,PL-NCULT,PL,1017,90.8,4813.5,9863.2,522.9,1609,5.41,0.83,2528.7,1.4,0,1045,8.21,16.65,1.6,10.1,0.69
2001,MT-NROCK,MT,1706,0,322.7,184.9,4.5,32.48,1.25,76.02,60.2,0.3,0,38,7.45,12.37,0.1,0.132,0
2000,PL-RANGE,PL,1015,19.08,5346,3374.7,107.2,506.1,10.54,0.04,1292.9,9.4,4.3,1166,7.49,48.26,6.2,1.03,0.07
2000,PL-RANGE,PL,1013,82.26,3341.9,15354.9,4527.6,3778,7.88,0.11,18917.1,1.4,0,1016,7.87,9.38,17.3,3.06,0.52
2000,PL-NCULT,PL,1016,74.21,4393.7,2996.7,741.3,841.2,10.38,0.92,3008.1,35.1,22.8,2350,8.19,19.58,63.3,35.2,0.35
2000,PL-NCULT,PL,1016,76.26,6504.7,5560.9,2565.3,1665,12.04,0.94,6807.4,2.6,0,2263,8.64,10.91,115.2,14.8,0.33
2000,PL-NCULT,PL,1016,73.17,6063.7,5096.4,3102.4,1727,10.06,1.24,8174.9,1.6,0,1409,8.81,19.1,24.3,8.29,0.27
2001,MT-SWEST,MT,1506,0.33,5229.6,1038.3,449.3,574.3,1.35,38.21,1088.6,0.4,4.3,171,8.46,20.93,16.2,0.325,0.42
2001,MT-NROCK,MT,1706,0,488.7,288.1,10.2,52.5,2.06,64.64,150.8,0.4,0,141,7.71,25.81,23.4,2.91,0
2000,PL-NCULT,PL,1017,84.83,3519.7,3672.2,444.8,680.1,9.11,1.59,794,4,22.1,2376,8.24,16.32,107.4,33.5,0.77
2000,PL-NCULT,PL,1017,86.56,2640.7,2601.6,1370,855.9,5.34,1.59,2020.6,1.4,24.3,3358,9.01,1.17,197.3,12.3,1.49
2000,PL-NCULT,PL,1017,98,5808.8,14320.5,318.4,1944,6.16,0.19,2244.2,18.5,112.1,2728,8.04,29.11,7.2,7.12,0.06
2000,PL-RANGE,PL,1012,2.78,4230.2,8242.1,471.3,992,2.68,77.91,597.4,3.2,10.7,443,8.17,12.25,20.3,2.54,0.92
2000,PL-RANGE,PL,1014,26.23,5270.8,2241.2,165,539.6,5.02,2.25,2910.6,1.1,34.3,1735,8.43,55.74,267.9,147,0.13
2001,MT-NROCK,MT,1706,0,336.2,186.4,8.5,36.11,1.21,89.79,131.9,0.2,0,54,7.53,14.94,0.2,0.148,0
2000,MT-NROCK,MT,1012,11.43,4097,3112.8,422.8,483.9,2.3,66.79,569.3,1.1,14.3,419,8.52,16.64,10.2,2.41,0.79
2000,PL-NCULT,PL,1016,78.37,6021.8,5766.6,2481,1748,11.88,0.88,6800.3,2.3,0,2015,8.56,9.83,171.5,15.8,0.38
2000,PL-NCULT,PL,1016,76.27,6588.7,5758.5,2457,1686,6.79,0.95,6896.9,2.6,0,2319,8.72,11.52,55.8,10.9,0.33
2000,MT-SROCK,MT,1404,0.03,162,131.9,9.9,24.9,1.24,51.35,35.5,1,7.1,274,7.55,4.08,4.2,2.05,0
2000,MT-SROCK,MT,1603,0.03,1965.4,1297.5,72.2,200.3,3.88,61.66,212.3,3.2,5.7,1055,8.42,16.11,31.1,5.02,0.16
2000,XE-EPLAT,XE,1406,0.05,327.9,305.7,11.8,45.05,1.23,54.33,34.4,0.5,10,225,7.77,3.65,1.7,0.948,0.02
2000,MT-SROCK,MT,1602,3.46,4203.6,3669.7,1113.9,574,2.21,42.37,985.7,0.8,25.7,579,7.84,8.36,4.8,1.95,0.58
2000,MT-SROCK,MT,1404,0.15,179.3,138.1,8.2,24.59,1.68,47.29,51.3,0.4,0,146,7.61,3.17,2.1,1.23,0
2000,MT-SROCK,MT,1603,0,2456.8,1395.6,96.7,245.1,2.94,72.86,619.9,0.9,2.1,185,8.11,40.65,9.4,0.544,0.02
2000,MT-SROCK,MT,1602,0.02,131,108.8,12.4,20.74,2.11,57.45,36.2,0.4,4.3,140,7.25,3.2,3.8,2.23,0
2000,XE-SOUTH,XE,1603,4.42,5268.7,2436.3,6658.9,1634,1.94,40.53,9125.8,1.6,26.4,941,8.54,22.12,89,24.1,0.37
2000,MT-SROCK,MT,1406,0,125.7,104.4,11,20.52,3.6,79.57,27.2,0.9,0,286,7.33,1.52,4.3,1.74,0
2000,MT-SROCK,MT,1602,0,3791.5,2146.3,750.6,449.3,2.64,8.21,758.1,1.1,3.6,433,8.4,5.08,68.9,7.95,0
2000,XE-EPLAT,XE,1408,2.53,2618.7,3158.2,352.9,620.5,3.08,24.29,1726.4,0.5,2.9,440,8.59,5.7,140.3,52.2,0.18
2000,XE-EPLAT,XE,1406,2.22,3178.2,2814,795.1,747.7,3.21,22.79,2849.2,0.5,3.6,280,8.57,3.51,91.4,14.3,0.17
2000,XE-SOUTH,XE,1603,4.42,5209.9,2705.7,6552,1630,1.97,42.23,9199.7,1.6,26.4,824,8.43,21.92,32.4,9.95,0.38
2000,MT-PNW,MT,1707,0,561.7,253.9,16.1,59.25,0.7,99.27,105.5,0.5,2.1,33,7.39,25.95,0,2.31,0.01
2000,MT-PNW,MT,1707,0,518.7,392.2,19.5,86.75,1.25,84.8,218.7,0.6,4.3,133,7.68,36.46,1.8,0.262,0.33
2000,MT-PNW,MT,1711,0,26.1,33.2,12.7,9.194,2.89,91.8,30.7,0.4,2.1,89,6.67,3.9,0,0.31,0
2000,MT-PNW,MT,1703,0,938.1,479.9,19.2,98.99,1.25,67.64,175.7,0.4,7.1,150,7.84,38.96,3.6,0.48,0
2000,MT-PNW,MT,1702,0,3758.1,1527.7,22,331.2,2.51,66.49,276.6,1.1,6.4,228,8,22.11,5.2,0.968,0.46
2000,MT-PNW,MT,1702,0,560.2,421.6,9.3,64.4,3.53,91.25,114.1,0.4,0,85,7.51,15.6,0.6,0.604,0
2000,MT-PNW,MT,1711,0,671.2,450.6,14.7,73.75,0.44,85,80.4,0.3,6.4,90,7.7,14.25,0,0.049,0.11
2000,MT-NROCK,MT,1702,0.06,3787.6,2783.9,39.5,409.9,1.34,92.84,269.9,0.3,2.9,86,8.16,31.67,1.7,0.543,0.26
2001,MT-NROCK,MT,1706,0,400.5,181.6,13,44.83,3.07,86.48,99.8,0.4,0,128,6.15,15.64,1.8,0.52,0.01
2000,MT-NROCK,MT,1008,0,524,201.6,9.6,81.84,1.11,84.29,422.5,0.4,3.6,115,7.12,27.41,25.6,0.558,0.25
2000,MT-NROCK,MT,1008,0,85.2,69.9,0,13.58,1.6,14.81,27,0.5,0,135,7.2,2.3,0.1,0.468,0
2000,XE-EPLAT,XE,1404,0.07,5866.1,3024,261.8,935.5,2.46,14.18,2513.7,0.4,2.1,173,8.47,23.46,62.5,2.67,0
2000,MT-SROCK,MT,1018,0,3579.8,1561.2,18.3,330.8,2.45,89.95,49.5,1.1,5,270,8.18,30.77,6.4,2.6,0
2000,MT-NROCK,MT,1704,0,2363.3,2900.8,17.5,427.4,0.28,26.4,57.5,0.3,12.1,184,8.31,5.41,0.5,0.091,0
2000,XE-EPLAT,XE,1007,0.18,1743.3,1197.9,16.1,190,0.97,62.34,211,0,0,70,8.61,8.85,1.6,0.34,0.01
2000,XE-EPLAT,XE,1018,0,2352.3,1586.9,63.7,259,3.33,48.84,242.1,0.4,0,238,8.41,7.24,7,0.716,0
2000,XE-EPLAT,XE,1008,1.26,5103.5,11590.8,12669.9,4614,1.99,7.29,33354,0.4,0,390,8.42,19.82,73.4,6.81,0.02
2000,MT-NROCK,MT,1008,0.11,1146.4,346.8,10.2,115.2,0.93,52.63,658.2,0.5,2.9,65,8.18,18.97,5.5,0.515,0
2000,MT-NROCK,MT,1009,0,1522.6,1170.6,280.1,184.1,6.24,59.43,319.7,0.6,5.7,424,7.95,25.86,10.9,4.07,0.52
2001,MT-NROCK,MT,1705,0,114.9,65,3.1,14.16,1.59,59.67,45.8,0.3,0,76,6.77,6.83,0.1,0.154,0
2000,XE-EPLAT,XE,1008,2.54,2528.5,1891,48.5,417,2.47,17.35,1175.6,0.3,2.9,256,8.47,12.05,138,23.5,0.01
2000,MT-NROCK,MT,1007,0,1909.7,1018.3,45.1,200.2,1.47,12.44,351.9,0.6,6.4,174,8.39,32.52,3.8,0.92,0
2000,XE-EPLAT,XE,1008,15.4,3435.6,5983.4,289.7,1483,6.13,17.82,6246,1.4,15,721,8.18,9.37,54.6,15.3,0.01
2000,XE-EPLAT,XE,1008,0,4086.7,18908.4,1292.7,2867,1.92,0,10139.3,0.1,0,115,8.1,11.87,6,1.12,0
2000,XE-EPLAT,XE,1018,9.01,2355.7,1888.2,250.5,388,4.14,35.26,1079.3,0.4,0,455,8.8,13.23,17.1,3.4,0.14
2000,XE-EPLAT,XE,1008,3.71,3688.4,2495.1,458.9,884.5,4.2,8.43,3855.4,1.4,62.8,1448,8.74,3.18,307,20.8,0.17
2001,MT-NROCK,MT,1706,0,1044.6,1269.2,29.3,252.5,2.37,46.28,323.1,0.4,0,78,7.81,29.12,4.9,0.253,0.01
2002,MT-NROCK,MT,1706,0,1075.8,698.1,13,107.3,0.99,82.88,120.7,0.4,2.1,125,7.82,11.87,10.28,0.623,0
2002,XE-NORTH,XE,1704,10.81,3659.5,2919.2,268,438.2,1.77,44.86,501.5,1.1,80,1340.625,8.43,14.87,4.04,0.39,0.1
2002,MT-NROCK,MT,1706,0,122.8,58.2,7.3,15.75,2.47,49.35,58.3,0.4,2.1,99.375,7.17,11.5,0.96,0.357,0.01
2002,MT-SROCK,MT,1601,0,2375.4,1972.5,34.7,234,1.83,56.63,88.8,0.9,2.9,178.75,8.36,5.74,8.8,3.51,0
2001,MT-NROCK,MT,1701,0,84,62.3,4.2,11.91,1.21,67.98,34.9,0.2,5,99,6.89,6,0.1,0.163,0
2002,MT-NROCK,MT,1704,0,997,625.7,16.1,101.5,1.15,66.35,138.8,0.6,0,82.5,8.21,32.13,2.6,0.695,0
2002,MT-NROCK,MT,1705,0,564.3,505.5,7.1,63.4,0.64,61.55,79,0.5,5.7,94,7.85,8.66,1.52,0.23,0
2002,XE-NORTH,XE,1706,37.77,2279.8,1295.4,133.1,233.3,2.59,32.48,538.9,1.5,33.6,766.875,9,36.81,0.64,1.01,0.96
2002,MT-NROCK,MT,1701,0,436,226.8,36.1,53.1,2.02,92.84,146,0.8,5,148.125,7.53,28.68,12,3.73,0.34
2002,MT-NROCK,MT,1704,0,3768.4,3117.3,15.8,372.3,0.73,63.02,79.7,0.4,0,83.75,8.24,7.17,2.4,0.168,0
2002,MT-NROCK,MT,1706,0,508.3,235.5,7.9,55.33,1.01,77.9,253.7,0.4,0,65.625,8.01,26.01,1.08,1.35,0
2002,MT-NROCK,MT,1706,0,556.6,302,8.7,59.59,1.78,87.95,142.8,0.4,2.9,135.625,7.46,22.33,3.84,0.409,0
2002,MT-NROCK,MT,1706,0.02,518,257.5,8.7,54.64,2.76,94.1,140.6,0.5,0,150.625,7.12,27.74,4.4,2.33,0
2002,XE-NORTH,XE,1704,0,3780.2,2908.2,115.6,363.9,0.96,63.56,172.7,0.6,5,137.5,8.18,10.76,2.16,0.627,0
2002,MT-NROCK,MT,1701,0,176.1,111.1,5.9,21.65,1.06,99.09,49.2,0.4,2.9,89.375,7.37,9.61,1.4,0.117,0
2001,MT-NROCK,MT,1701,0,1796,1366.5,26.2,184.6,3.74,72.95,232.2,0.8,7.1,223,8.16,20.89,0.3,0.531,0
2002,MT-NROCK,MT,1705,0,279.4,153.6,6.8,29.36,1.45,64.77,119,0.5,2.1,121.25,7.41,17.61,6.48,0.415,0
2002,MT-NROCK,MT,1706,0,395.3,194.2,7.9,39.87,2.15,94.86,134.7,0.6,1.4,143.75,7.7,17.22,1.52,0.468,0
2002,XE-SOUTH,XE,1501,0,1637.2,1370.8,601.1,261.1,0.83,95.15,719.9,0.6,30.7,612.5,8.31,41.33,44.8,3.49,0
2002,XE-SOUTH,XE,1604,0,1619.7,805.9,521.2,244.6,2.44,1.8,895.2,0.6,0,358.75,8.96,49.3,43.96,11.8,0
2001,MT-NROCK,MT,1002,0,1006.4,850.8,5.1,93.39,1.04,65.78,61.6,0.3,0,34,8,9.26,1.5,0.145,0
2002,XE-SOUTH,XE,1606,0,4380.7,4046.9,115.6,642.6,0.62,39.58,354.4,0.6,9.3,171.25,7.84,13.37,2.2,0.142,0
2002,XE-NORTH,XE,1704,0,291,139.9,43.2,41.9,1.17,0.45,170.9,1.1,29.3,623.125,7.85,25.77,2.92,2.33,0
2002,XE-SOUTH,XE,1604,0,3610.7,2950.6,28.5,337.1,0.84,48.24,168.9,0.6,5,119.375,8.34,14.2,1.84,0.185,0
2002,XE-NORTH,XE,1712,0,477.2,214.8,100.7,86,1.11,1.44,426.8,0.5,115.7,1798.125,7.61,34.61,7.2,8.11,0
2001,MT-NROCK,MT,1003,0,807.3,467.8,9,78.25,2,98.44,43.1,0.5,0,83,7.82,8.9,0.2,0.962,0
2002,XE-NORTH,XE,1705,0,3434.5,485.9,214.9,422.7,1.66,0.03,3496.4,8.6,3.6,363.75,8.38,91.16,1.12,2.3,0
2002,XE-NORTH,XE,1604,0,1431.3,670.7,153.2,174.1,1.18,2.36,375.1,0.3,0,54,7.32,46.68,2.76,0.201,0
2002,XE-NORTH,XE,1604,0,608.4,299.4,88.6,83.05,2.82,0.39,361.9,0.5,0,246.25,8.05,39.74,5.4,9.5,0
2002,XE-SOUTH,XE,1604,0,2996.5,2402.2,175.4,337,0.62,30.22,479.8,0.6,37.1,552.5,7.9,13.74,0.2,0.543,0
2002,XE-SOUTH,XE,1604,2.05,6706,1151.2,585,822.7,1.77,5.7,6324.6,2.6,9.3,639.375,8.33,29.26,36.2,27.5,0.16
2001,MT-NROCK,MT,1002,0,367.6,196,10.2,42.4,2.31,89.3,103.6,0.5,0,96,7.65,8.79,0.4,1.07,0
2002,XE-SOUTH,XE,1604,0.57,7568.5,2554.4,2345,1140,5.54,8.78,5946.2,0.8,12.9,516.25,7.87,23.6,4.04,2.12,0
2002,XE-SOUTH,XE,1604,0,1336,1051.9,22.6,137.1,0.45,26.48,100,0.5,11.4,155,8.18,10.01,1.76,1.02,0
2002,XE-SOUTH,XE,1501,16.76,4515.9,2393.2,186.4,446.2,1.31,4.56,428.8,0.7,61.4,977.5,8.22,29.33,8.48,0.916,0.11
2002,XE-NORTH,XE,1705,0,776.2,1811.9,33.8,654.3,1.6,1.65,141.4,1.2,20.7,450,7.93,9.05,3.8,0.688,4
2002,XE-NORTH,XE,1704,0,462.4,215.2,38.9,52.81,1.86,3.64,161.2,0.9,0,253.125,7.65,43.96,10,4.45,0
2001,PL-RANGE,PL,1007,8.75,2460.5,1752,220,371.3,2.11,33.27,1030.2,0.6,6.4,305,9.01,11.89,10.1,5.17,0.2
2002,XE-NORTH,XE,1602,0,3742.2,2388.2,165,397.4,2.22,0,325.9,1.1,0,1401.875,8.11,11.5,41.04,86.8,0
2002,XE-SOUTH,XE,1605,6.26,2689.7,1962.1,391.8,439.2,4.86,35.57,1747.3,3.2,2.9,486.25,7.86,25.26,12.24,3.15,1.24
2002,XE-NORTH,XE,1604,0,1071.9,584.8,34.1,128.2,2.77,0,308.9,0.6,0,167.5,7.89,27.27,1.56,1.82,0
2002,XE-NORTH,XE,1705,0,5063.2,3882.2,164.4,505.9,1.79,5.15,404.2,0.6,2.1,118.125,8.12,21.56,4.44,0.638,0
2002,XE-SOUTH,XE,1606,0.17,4548.9,2473,123.5,441.4,1.31,79.46,525.7,0.5,13.6,225,8.4,27.5,0.68,0.25,0
2002,XE-NORTH,XE,1604,0,2138,1456.1,575.1,316.3,0.65,0.1,902.6,0.6,30,505,8.21,16.38,8.96,0.901,0
